date,symbol,label,num_markets_totals,num_markets_exch,num_markets_exch_sub,num_markets_category,num_markets_hip3,delta_num_markets_totals,delta_num_markets_exch,delta_num_markets_exch_sub,delta_num_markets_category,delta_num_markets_hip3,rn_totals,rn_exch,rn_exch_sub,rn_category,rn_hip3,cv_totals,cv_exch,cv_exch_sub,cv_category,cv_hip3
2025-11-15,Pacifica,,,35.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2025-11-15,Flash Trade,,,20.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-11-15,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-11-15,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-11-15,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-11-15,_Pacifica,Pacifica,,,35.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2025-11-15,_Flash Trade,Flash Trade,,,20.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-11-15,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-11-15,Crypto,,,,,82.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2025-11-15,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-11-15,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-11-15,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-11-15,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-11-14,Total,,98.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2025-11-14,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-11-14,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-11-14,Pacifica,,,35.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2025-11-14,Flash Trade,,,20.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-11-14,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-11-14,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-11-14,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-11-14,_Pacifica,Pacifica,,,35.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2025-11-14,_Flash Trade,Flash Trade,,,20.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-11-14,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-11-14,Crypto,,,,,82.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2025-11-14,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-11-14,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-11-14,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-11-14,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-11-13,Total,,98.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2025-11-13,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-11-13,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-11-13,Pacifica,,,35.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2025-11-13,Flash Trade,,,20.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-11-13,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-11-13,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-11-13,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-11-13,_Pacifica,Pacifica,,,35.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2025-11-13,_Flash Trade,Flash Trade,,,20.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-11-13,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-11-13,Crypto,,,,,82.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2025-11-13,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-11-13,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-11-13,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-11-13,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-11-12,Total,,98.0,,,,,3.0,,,,,1.0,,,,,#545cf8,,,,
2025-11-12,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-11-12,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-11-12,Pacifica,,,35.0,,,,,3.0,,,,,1.0,,,,,#545cf8,,,
2025-11-12,Flash Trade,,,20.0,,,,,1.0,,,,,4.0,,,,,#63b512,,,
2025-11-12,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-11-12,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-11-12,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-11-12,_Pacifica,Pacifica,,,35.0,,,,,3.0,,,,,1.0,,,,,#545cf8,,
2025-11-12,_Flash Trade,Flash Trade,,,20.0,,,,,1.0,,,,,4.0,,,,,#63b512,,
2025-11-12,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-11-12,Crypto,,,,,82.0,,,,,3.0,,,,,1.0,,,,,#545cf8,
2025-11-12,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-11-12,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-11-12,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-11-12,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-11-11,Total,,95.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,,
2025-11-11,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-11-11,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-11-11,Pacifica,,,32.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,
2025-11-11,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-11-11,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-11-11,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-11-11,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-11-11,_Pacifica,Pacifica,,,32.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,
2025-11-11,_Flash Trade,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-11-11,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-11-11,Crypto,,,,,79.0,,,,,1.0,,,,,1.0,,,,,#545cf8,
2025-11-11,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-11-11,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-11-11,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-11-11,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-11-10,Total,,94.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2025-11-10,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-11-10,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-11-10,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2025-11-10,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-11-10,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-11-10,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-11-10,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-11-10,_Pacifica,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2025-11-10,_Flash Trade,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-11-10,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-11-10,Crypto,,,,,78.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2025-11-10,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-11-10,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-11-10,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-11-10,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-11-09,Total,,94.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2025-11-09,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-11-09,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-11-09,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2025-11-09,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-11-09,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-11-09,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-11-09,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-11-09,_Pacifica,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2025-11-09,_Flash Trade,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-11-09,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-11-09,Crypto,,,,,78.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2025-11-09,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-11-09,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-11-09,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-11-09,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-11-08,Total,,94.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2025-11-08,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-11-08,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-11-08,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2025-11-08,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-11-08,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-11-08,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-11-08,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-11-08,_Pacifica,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2025-11-08,_Flash Trade,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-11-08,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-11-08,Crypto,,,,,78.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2025-11-08,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-11-08,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-11-08,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-11-08,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-11-07,Total,,94.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2025-11-07,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-11-07,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-11-07,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2025-11-07,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-11-07,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-11-07,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-11-07,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-11-07,_Pacifica,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2025-11-07,_Flash Trade,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-11-07,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-11-07,Crypto,,,,,78.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2025-11-07,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-11-07,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-11-07,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-11-07,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-11-06,Total,,94.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2025-11-06,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-11-06,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-11-06,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2025-11-06,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-11-06,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-11-06,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-11-06,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-11-06,_Pacifica,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2025-11-06,_Flash Trade,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-11-06,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-11-06,Crypto,,,,,78.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2025-11-06,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-11-06,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-11-06,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-11-06,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-11-05,Total,,94.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2025-11-05,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-11-05,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-11-05,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2025-11-05,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-11-05,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-11-05,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-11-05,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-11-05,_Pacifica,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2025-11-05,_Flash Trade,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-11-05,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-11-05,Crypto,,,,,78.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2025-11-05,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-11-05,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-11-05,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-11-05,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-11-04,Total,,94.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2025-11-04,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-11-04,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-11-04,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2025-11-04,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-11-04,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-11-04,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-11-04,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-11-04,_Pacifica,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2025-11-04,_Flash Trade,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-11-04,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-11-04,Crypto,,,,,78.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2025-11-04,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-11-04,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-11-04,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-11-04,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-11-03,Total,,94.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2025-11-03,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-11-03,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-11-03,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2025-11-03,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-11-03,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-11-03,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-11-03,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-11-03,_Pacifica,Pacifica,,,31.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2025-11-03,_Flash Trade,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-11-03,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-11-03,Crypto,,,,,78.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2025-11-03,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-11-03,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-11-03,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-11-03,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-11-02,Total,,94.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,,
2025-11-02,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-11-02,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-11-02,Pacifica,,,31.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,
2025-11-02,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-11-02,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-11-02,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-11-02,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-11-02,_Pacifica,Pacifica,,,31.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,
2025-11-02,_Flash Trade,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-11-02,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-11-02,Crypto,,,,,78.0,,,,,1.0,,,,,1.0,,,,,#545cf8,
2025-11-02,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-11-02,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-11-02,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-11-02,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-11-01,Total,,93.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2025-11-01,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-11-01,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-11-01,Pacifica,,,30.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,
2025-11-01,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-11-01,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-11-01,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-11-01,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-11-01,_Pacifica,Pacifica,,,30.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,
2025-11-01,_Flash Trade,Flash Trade,,,19.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-11-01,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-11-01,Crypto,,,,,77.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2025-11-01,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-11-01,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-11-01,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-11-01,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-10-31,Total,,93.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,,
2025-10-31,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-10-31,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-10-31,Pacifica,,,29.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2025-10-31,Flash Trade,,,19.0,,,,,1.0,,,,,4.0,,,,,#63b512,,,
2025-10-31,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-10-31,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-10-31,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-10-31,_Pacifica,Pacifica,,,29.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2025-10-31,_Flash Trade,Flash Trade,,,19.0,,,,,1.0,,,,,4.0,,,,,#63b512,,
2025-10-31,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-10-31,Crypto,,,,,77.0,,,,,0.0,,,,,1.0,,,,,#545cf8,
2025-10-31,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-10-31,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-10-31,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-10-31,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-10-30,Total,,93.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,,
2025-10-30,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,,
2025-10-30,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-10-30,Pacifica,,,29.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,
2025-10-30,Flash Trade,,,18.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-10-30,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-10-30,_Drift,Drift,,,57.0,,,,,0.0,,,,,,,,,,,,
2025-10-30,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-10-30,_Pacifica,Pacifica,,,29.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,
2025-10-30,_Flash Trade,Flash Trade,,,18.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-10-30,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-10-30,Crypto,,,,,77.0,,,,,1.0,,,,,1.0,,,,,#545cf8,
2025-10-30,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-10-30,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-10-30,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-10-30,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-10-29,Total,,92.0,,,,,-1.0,,,,,1.0,,,,,#545cf8,,,,
2025-10-29,Drift,,,57.0,,,,,-1.0,,,,,,,,,,,,,
2025-10-29,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-10-29,Pacifica,,,28.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,,
2025-10-29,Flash Trade,,,18.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
2025-10-29,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,,
2025-10-29,_Drift,Drift,,,57.0,,,,,-1.0,,,,,,,,,,,,
2025-10-29,_GMTrade,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,
2025-10-29,_Pacifica,Pacifica,,,28.0,,,,,0.0,,,,,1.0,,,,,#545cf8,,
2025-10-29,_Flash Trade,Flash Trade,,,18.0,,,,,0.0,,,,,4.0,,,,,#63b512,,
2025-10-29,_Jupiter,Jupiter,,,3.0,,,,,0.0,,,,,6.0,,,,,#00bfa5,,
2025-10-29,Crypto,,,,,76.0,,,,,-1.0,,,,,1.0,,,,,#545cf8,
2025-10-29,Stock,,,,,8.0,,,,,0.0,,,,,2.0,,,,,#f79009,
2025-10-29,Commodity,,,,,4.0,,,,,0.0,,,,,3.0,,,,,#904ea6,
2025-10-29,Index,,,,,2.0,,,,,0.0,,,,,5.0,,,,,#f0384a,
2025-10-29,FX,,,,,2.0,,,,,0.0,,,,,4.0,,,,,#63b512,
2025-10-28,Total,,93.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,,
2025-10-28,Drift,,,58.0,,,,,0.0,,,,,,,,,,,,,
2025-10-28,GMTrade,,,44.0,,,,,0.0,,,,,2.0,,,,,#f79009,,,
2025-10-28,Pacifica,,,28.0,,,,,1.0,,,,,1.0,,,,,#545cf8,,,
2025-10-28,Flash Trade,,,18.0,,,,,0.0,,,,,4.0,,,,,#63b512,,,
